POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
75,shivang kumar,130.5,11,8,57,3,1,0,0.5,0,SRH
76,yuzvendra chahal,130.5,13,10,50,0,0,3,0.0,0,PBKS
77,nitish rana,130.0,9,0,7,27,10,3,1.0,0,DC
78,marcus stoinis,129.0,12,2,10,23,11,1,0.5,0,PBKS
79,xavier bartlett,128.0,9,5,56,2,2,10,0.0,0,PBKS
80,tim david,127.5,13,0,1,18,21,2,0.0,0,RCB
81,mitchell starc,125.0,5,9,44,0,0,2,1.0,0,DC
82,kartik sharma,124.5,11,0,0,24,16,1,0.0,0,CSK
83,suyash sharma,123.0,11,8,67,0,0,0,0.0,0,RCB
84,romario shepherd,122.5,12,7,33,6,5,2,0.0,0,RCB
85,akeal hosein,122.0,7,8,58,0,0,2,0.0,0,CSK
86,ajinkya rahane,122.0,13,0,0,21,14,7,0.0,0,KKR
87,vyshak vijaykumar,121.5,9,9,46,0,0,1,1.0,0,PBKS
88,mukesh kumar,118.5,10,6,62,0,0,3,1.0,0,DC
89,aiden markram,116.5,12,0,8,20,11,8,0.0,0,LSG
90,harsh dubey,113.0,8,8,39,2,0,4,0.0,0,SRH
91,nicholas pooran,113.0,13,0,0,11,19,5,0.5,0,LSG
92,sameer rizvi,110.5,11,0,0,15,17,3,0.0,0,DC
93,shardul thakur,107.5,8,10,29,1,0,0,0.0,0,MI
94,kuldeep yadav,106.0,10,7,52,0,0,2,0.0,0,DC
95,josh inglis,101.0,4,0,0,23,10,1,0.0,0,LSG
96,deepak chahar,100.0,7,6,48,3,0,1,0.0,0,MI
97,digvesh singh,100.0,9,5,55,0,0,4,0.0,0,LSG
98,sarfaraz khan,100.0,8,0,0,23,6,6,0.5,0,CSK
99,phil salt,99.5,6,0,0,16,11,6,0.0,0,RCB
100,ayush mhatre,98.0,6,0,0,20,12,0,0.0,0,CSK
101,tristan stubbs,97.5,13,0,0,18,9,6,0.0,0,DC
102,ashok sharma,97.5,6,6,53,0,0,1,0.0,0,GT
103,avesh khan,96.5,7,6,47,1,0,2,0.0,0,LSG
104,shashank singh,94.0,11,3,12,11,8,1,0.0,0,PBKS
105,surya kumar yadav,94.0,12,0,0,25,6,3,0.0,0,MI
106,dewald brevis,92.0,11,0,0,8,10,12,1.0,0,CSK
107,david miller,91.5,10,0,0,15,11,5,0.0,0,DC
108,jacob duffy,86.5,4,6,39,0,0,1,0.0,0,RCB
109,gurjapneet singh,86.5,7,4,46,0,0,5,0.0,0,CSK
110,t natarajan,86.0,10,5,43,0,0,2,0.0,0,DC
111,tushar deshpande,83.0,6,4,36,0,3,2,0.5,0,RR
112,mukul choudhary,80.0,9,0,0,11,12,3,0.0,0,LSG
113,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
114,urvil patel,79.5,7,0,0,6,14,5,0.0,0,CSK
115,ayush badoni,78.5,9,0,0,18,6,1,1.0,0,LSG
116,mohd arshad khan,78.0,7,5,35,1,0,1,0.0,0,GT
117,rovman powell,76.5,10,0,0,13,9,5,0.0,0,KKR
118,ashutosh sharma,76.0,7,0,0,13,11,2,0.0,0,DC
119,yash raj punja,75.0,5,6,33,0,0,0,0.0,0,RR
120,sandeep sharma,74.5,6,5,32,0,0,3,0.0,0,RR
121,m siddharth,73.0,4,6,26,0,0,2,0.0,0,LSG
122,suryansh shedge,72.5,6,0,0,8,12,3,0.0,0,PBKS
123,will jacks,72.0,6,1,13,9,7,2,0.0,0,MI
124,shahbaz ahamad,71.5,5,5,16,4,3,0,0.0,0,LSG
125,jitesh sharma,70.0,13,0,0,7,5,13,0.0,1,RCB
126,quinton de kock,68.5,3,0,0,9,9,2,0.0,1,MI
127,ashwani kumar,67.0,3,6,22,0,0,0,0.0,0,MI
128,salil arora,61.5,12,0,0,9,9,3,0.0,0,SRH
129,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
130,sherfane rutherford,60.0,8,0,0,5,12,1,0.0,0,MI
131,khaleel ahmed,57.0,5,2,43,0,0,0,0.0,0,CSK
132,madhav tiwari,56.0,2,4,17,2,1,1,0.0,0,DC
133,azmatullah omarzai,55.0,2,2,16,3,5,0,0.0,0,PBKS
134,akash singh,51.5,2,4,18,0,0,1,0.0,0,LSG
135,jacob bethell,50.5,7,0,0,12,3,4,0.0,0,RCB
136,venkatesh iyer,49.0,4,0,0,10,6,0,0.0,0,RCB
137,s r dubey,49.0,3,3,28,0,0,0,0.0,0,KKR
138,ramandeep singh,47.5,8,1,1,8,2,5,0.0,0,KKR
139,aniket verma,45.0,10,0,0,6,5,5,0.0,0,SRH
140,trent boult,45.0,5,2,25,0,1,1,0.0,0,MI
141,spencer johnson,44.5,3,2,28,0,0,1,0.0,0,CSK
142,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
143,abhinandan singh,41.0,3,3,15,0,0,2,0.0,0,RCB
144,prashant veer,40.5,6,0,5,10,3,0,0.0,0,CSK
145,shimron hetmyer,39.0,8,0,0,5,3,5,0.5,0,RR
146,mayank yadav,38.5,4,0,36,1,0,0,0.0,0,LSG
147,rahul tewatia,38.0,13,0,0,9,3,2,0.0,0,GT
148,glenn phillips,37.0,6,0,0,4,2,8,0.0,0,GT
149,harpreet brar,35.0,2,2,16,1,0,1,0.0,0,PBKS
150,abishek porel,34.0,3,0,0,11,1,0,0.0,0,DC
151,vipraj nigam,33.0,5,2,14,2,0,0,0.0,0,DC
152,himmat singh,32.5,6,0,0,5,5,1,0.0,0,LSG
153,manav suthar,32.0,4,2,13,0,0,2,0.0,0,GT
154,george linde,32.0,3,1,10,6,0,0,0.0,0,LSG
155,auqib nabi,31.0,4,0,20,2,1,1,0.0,0,DC
156,kyle jamieson,31.0,2,2,11,1,1,0,0.0,0,DC
157,raj angad bawa,31.0,3,2,7,1,0,3,0.0,0,MI
158,shubham dubey,30.5,6,0,0,8,3,0,0.0,0,RR
159,abdul samad,29.5,7,0,0,7,2,2,0.0,0,LSG
160,nehal wadhera,29.0,8,0,0,4,4,2,0.0,0,PBKS
161,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
162,matthew short,28.5,3,0,5,6,1,2,0.0,0,CSK
163,raghu sharma,27.5,4,1,18,0,0,1,0.0,0,MI
164,lockie ferguson,27.0,3,1,20,0,0,0,0.0,0,PBKS
165,manish pandey,25.0,5,0,0,6,0,4,0.0,0,KKR
166,dasun shanaka,23.0,4,1,5,2,1,1,0.0,0,RR
167,shahrukh khan,22.0,9,0,0,3,2,3,0.0,0,GT
168,nishant sindhu,22.0,5,0,0,3,2,3,0.0,0,GT
169,yash thakur,22.0,1,2,8,0,0,0,0.0,0,PBKS
170,dilshan madushanka,20.0,1,1,8,0,0,2,0.0,0,SRH
171,tim seifert,19.5,3,0,0,2,1,2,0.5,1,KKR
172,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
173,harshal patel,18.0,4,0,13,2,0,0,0.0,0,SRH
174,krish bhagat,17.5,3,0,15,0,0,1,0.0,0,MI
175,liam livingstone,16.0,2,0,0,0,1,5,0.0,0,SRH
176,ramakrishna ghosh,15.5,1,1,6,0,0,1,0.0,0,CSK
177,ben dwarshuis,15.5,1,1,6,0,0,1,0.0,0,PBKS
178,sai kishore,13.0,2,1,6,0,0,0,0.0,0,GT
179,sahil parakh,11.0,3,0,0,2,1,1,0.0,0,DC
180,sushant mishra,11.0,1,0,11,0,0,0,0.0,0,RR
181,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
182,smaran ravichandran,10.0,4,0,0,3,0,1,0.0,0,SRH
183,karun nair,10.0,2,0,0,3,0,1,0.0,0,DC
184,ravi singh,9.5,1,0,0,1,0,0,1.0,0,RR
185,akshat raghuwanshi,8.5,3,0,0,1,1,1,0.0,0,LSG
186,mayank markande,7.5,3,0,5,0,0,1,0.0,0,MI
187,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
188,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
189,vishnu vinod,6.0,1,0,0,1,1,0,0.0,0,PBKS
190,navdeep saini,6.0,2,0,6,0,0,0,0.0,0,KKR
191,tejasvi singh,5.0,1,0,0,2,0,0,0.0,0,KKR
192,dushmantha chameera,5.0,1,0,5,0,0,0,0.0,0,DC
193,tripurana vijay,4.5,1,0,2,0,0,1,0.0,0,DC
194,matheesha pathirana,4.0,1,0,4,0,0,0,0.0,0,KKR
195,adam milne,3.0,1,0,3,0,0,0,0.0,0,RR
196,arshin kulkarni,2.5,1,0,0,1,0,0,0.0,0,LSG
197,robin minz,2.5,2,0,0,1,0,0,0.0,0,MI
