POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
54,sunil narine,26.0,2,1,12,0,2,0,0.0,0,KKR
55,priyansh arya,25.0,2,0,0,3,5,0,0.0,0,PBKS
56,surya kumar yadav,25.0,2,0,0,6,2,0,0.0,0,MI
57,mohsin khan,24.5,1,1,15,0,0,1,0.0,0,LSG
58,prince yadav,24.0,1,2,10,0,0,0,0.0,0,LSG
59,aniket verma,24.0,2,0,0,3,4,1,0.0,0,SRH
60,hardik pandya,24.0,1,1,7,3,0,1,0.0,0,MI
61,jasprit bumrah,24.0,2,0,17,0,0,0,7.0,0,MI
62,washington sundar,23.0,2,1,6,3,0,1,0.0,0,GT
63,arshdeep singh,23.0,2,0,18,0,0,2,0.0,0,PBKS
64,anukul roy,21.5,2,1,5,0,0,1,7.0,0,KKR
65,mitchell santner,20.0,1,1,8,2,0,0,0.0,0,MI
66,shubman gill,20.0,1,0,0,6,0,2,0.0,0,GT
67,riyan parag,19.5,2,1,3,1,2,0,0.0,0,RR
68,shivam dube,19.5,2,0,0,5,2,0,0.0,0,CSK
69,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
70,khaleel ahmed,19.0,2,0,19,0,0,0,0.0,0,CSK
71,mohammad shami,19.0,1,1,12,0,0,0,0.0,0,LSG
72,tristan stubbs,18.5,2,0,0,3,1,3,0.0,0,DC
73,pathum nissanka,18.5,2,0,0,6,1,0,0.0,0,DC
74,corbin bosch,18.0,1,1,6,2,0,0,0.0,0,MI
75,tilak varma,17.5,2,0,0,4,0,3,0.0,0,MI
76,deepak chahar,17.0,1,1,10,0,0,0,0.0,0,MI
77,brijesh sharma,17.0,1,1,10,0,0,0,0.0,0,RR
78,tushar deshpande,16.5,1,1,7,0,0,1,0.0,0,RR
79,abhinandan singh,16.5,1,1,7,0,0,1,0.0,0,RCB
80,sandeep sharma,16.5,2,1,7,0,0,1,0.0,0,RR
81,vipraj nigam,16.0,2,1,9,0,0,0,0.0,0,DC
82,bhuvneshwar kumar,16.0,1,1,9,0,0,0,0.0,0,RCB
83,mitchell marsh,15.5,1,0,0,2,3,0,0.0,0,LSG
84,shimron hetmyer,15.5,2,0,0,1,2,1,3.5,0,RR
85,rajat patidar,15.5,1,0,0,2,3,0,0.0,0,RCB
86,shivang kumar,14.0,1,0,8,1,0,0,3.5,0,SRH
87,abdul samad,13.5,1,0,0,3,1,1,0.0,0,LSG
88,suyash sharma,13.0,1,1,6,0,0,0,0.0,0,RCB
89,jamie overton,13.0,1,0,1,2,2,0,0.0,0,CSK
90,noor ahmad,12.5,2,0,10,0,0,1,0.0,0,CSK
91,phil salt,12.5,1,0,0,2,0,3,0.0,0,RCB
92,david miller,12.5,2,0,0,4,0,1,0.0,0,DC
93,varun chakaravarthy,11.0,2,0,6,0,0,2,0.0,0,KKR
94,ruturaj gaikwad,11.0,2,0,0,3,0,0,3.5,0,CSK
95,glenn phillips,11.0,2,0,0,1,1,2,0.0,0,GT
96,naman dhir,11.0,2,0,0,3,1,0,0.0,0,MI
97,nitish rana,11.0,2,0,0,2,1,1,0.0,0,DC
98,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
99,cameron green,8.5,2,0,0,1,1,1,0.0,0,KKR
100,nehal wadhera,8.5,2,0,0,0,1,2,0.0,0,PBKS
101,rahul tewatia,8.5,2,0,0,2,1,0,0.0,0,GT
102,aiden markram,8.0,1,0,2,1,1,0,0.0,0,LSG
103,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
104,trent boult,7.0,1,0,7,0,0,0,0.0,0,MI
105,mayank markande,6.5,2,0,4,0,0,1,0.0,0,MI
106,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
107,tim david,6.0,1,0,0,1,1,0,0.0,0,RCB
108,shahrukh khan,6.0,2,0,0,1,1,0,0.0,0,GT
109,am ghazanfar,6.0,1,0,6,0,0,0,0.0,0,MI
110,marcus stoinis,6.0,2,0,1,2,0,0,0.0,0,PBKS
111,rishabh pant,5.0,1,0,0,1,0,1,0.0,0,LSG
112,m choudhary,5.0,1,0,0,2,0,0,0.0,0,LSG
113,sherfane rutherford,5.0,2,0,0,1,0,1,0.0,0,MI
114,ramandeep singh,5.0,2,0,0,1,0,1,0.0,0,KKR
115,shashank singh,5.0,2,0,0,2,0,0,0.0,0,PBKS
116,sanju samson,5.0,2,0,0,2,0,0,0.0,0,CSK
117,salil arora,3.5,2,0,0,0,1,0,0.0,0,SRH
118,kartik sharma,3.5,2,0,0,0,1,0,0.0,0,CSK
119,harshal patel,3.0,1,0,3,0,0,0,0.0,0,SRH
120,shahbaz ahamad,2.5,1,0,0,1,0,0,0.0,0,LSG
121,prashant veer,2.5,1,0,0,1,0,0,0.0,0,CSK
122,nicholas pooran,2.5,1,0,0,1,0,0,0.0,0,LSG
123,jitesh sharma,2.5,1,0,0,0,0,1,0.0,0,RCB
124,k l rahul,2.5,2,0,0,0,0,1,0.0,0,DC
125,krunal pandya,1.0,1,0,1,0,0,0,0.0,0,RCB
