POS,Player,Pts,Mat,Wkts,Dots,4s,6s,Catches,Run outs,Stumpings,Team
59,sameer rizvi,94.0,8,0,0,15,13,2,0.0,0,DC
60,mitchell marsh,94.0,8,0,0,18,11,3,0.0,0,LSG
61,xavier bartlett,94.0,7,5,38,0,1,7,0.0,0,PBKS
62,am ghazanfar,91.0,5,8,35,0,0,0,0.0,0,MI
63,shivang kumar,90.5,7,5,38,3,1,0,3.5,0,SRH
64,anukul roy,90.5,8,5,29,2,2,3,7.0,0,KKR
65,tim david,89.0,8,0,1,12,15,1,0.0,0,RCB
66,vyshak vijaykumar,89.0,7,6,37,0,0,0,7.0,0,PBKS
67,hardik pandya,89.0,6,3,26,12,2,2,0.0,0,MI
68,kuldeep yadav,89.0,7,7,35,0,0,2,0.0,0,DC
69,marco jansen,88.5,7,5,45,0,1,2,0.0,0,PBKS
70,sakib hussain,87.5,4,7,33,0,0,1,0.0,0,SRH
71,jasprit bumrah,85.0,7,2,59,1,0,1,7.0,0,MI
72,brijesh sharma,84.5,5,7,33,0,0,1,0.0,0,RR
73,washington sundar,84.5,8,1,8,18,4,3,0.0,0,GT
74,travis head,83.0,8,0,0,22,8,0,0.0,0,SRH
75,akeal hosein,80.5,4,6,33,0,0,1,0.0,0,CSK
76,mitchell santner,79.5,3,5,32,3,0,2,0.0,0,MI
77,rasikh dar,78.5,5,6,31,0,0,1,0.0,0,RCB
78,donovan ferreira,78.0,7,1,1,12,7,5,0.0,0,RR
79,praful hinge,77.5,3,6,30,0,0,1,0.0,0,SRH
80,jacob duffy,77.5,3,6,30,0,0,1,0.0,0,RCB
81,ruturaj gaikwad,77.5,8,0,0,17,6,3,3.5,0,CSK
82,avesh khan,75.0,5,5,35,1,0,1,0.0,0,LSG
83,tristan stubbs,74.5,8,0,0,15,6,4,0.0,0,DC
84,shivam dube,74.5,8,1,4,14,6,3,0.0,0,CSK
85,naman dhir,74.0,7,0,0,15,6,5,0.0,0,MI
86,mukul choudhary,72.5,8,0,0,9,12,2,0.0,0,LSG
87,ayush badoni,71.5,8,0,0,18,6,1,0.0,0,LSG
88,sandeep sharma,71.5,5,5,29,0,0,3,0.0,0,RR
89,ryan rickelton,70.0,5,0,0,9,12,1,0.0,0,MI
90,pathum nissanka,70.0,7,0,0,19,5,2,0.0,0,DC
91,t natarajan,69.0,8,4,33,0,0,2,0.0,0,DC
92,quinton de kock,68.5,3,0,0,9,9,2,0.0,1,MI
93,ashwani kumar,67.0,2,6,22,0,0,0,0.0,0,MI
94,digvesh singh,65.5,6,3,37,0,0,3,0.0,0,LSG
95,shardul thakur,64.5,6,6,17,1,0,0,0.0,0,MI
96,rohit sharma,63.5,4,0,0,13,8,0,0.0,0,MI
97,ajinkya rahane,63.0,8,0,0,8,10,2,0.0,0,KKR
98,shashank singh,62.5,7,3,10,6,4,1,0.0,0,PBKS
99,surya kumar yadav,62.0,7,0,0,17,4,1,0.0,0,MI
100,jaydev unadkat,61.5,4,4,23,0,0,3,0.0,0,SRH
101,yuzvendra chahal,60.0,7,4,27,0,0,2,0.0,0,PBKS
102,tushar deshpande,59.5,4,3,22,0,3,1,3.5,0,RR
103,riyan parag,59.0,8,2,5,6,5,3,0.0,0,RR
104,gurjapneet singh,59.0,4,3,28,0,0,4,0.0,0,CSK
105,david miller,58.5,8,0,0,12,6,3,0.0,0,DC
106,khaleel ahmed,57.0,5,2,43,0,0,0,0.0,0,CSK
107,rovman powell,54.5,6,0,0,9,7,3,0.0,0,KKR
108,sherfane rutherford,54.0,7,0,0,4,11,1,0.0,0,MI
109,m siddharth,54.0,3,4,21,0,0,2,0.0,0,LSG
110,romario shepherd,52.0,8,3,11,3,2,1,0.0,0,RCB
111,jitesh sharma,48.0,8,0,0,5,3,9,0.0,1,RCB
112,finn allen,46.5,5,0,0,13,4,0,0.0,0,KKR
113,dewald brevis,46.5,5,0,0,5,4,8,0.0,0,CSK
114,ramandeep singh,45.0,8,1,1,8,2,4,0.0,0,KKR
115,blessing muzarabani,44.0,2,4,13,0,0,0,0.0,0,KKR
116,jason holder,43.5,2,1,22,1,2,2,0.0,0,GT
117,aniket verma,42.5,8,0,0,5,5,5,0.0,0,SRH
118,abhinandan singh,41.0,3,3,15,0,0,2,0.0,0,RCB
119,mukesh choudhary,40.5,2,3,17,0,0,1,0.0,0,CSK
120,nicholas pooran,37.5,8,0,0,5,4,3,3.5,0,LSG
121,glenn phillips,37.0,6,0,0,4,2,8,0.0,0,GT
122,shimron hetmyer,36.5,7,0,0,4,3,5,3.5,0,RR
123,salil arora,35.0,7,0,0,4,5,3,0.0,0,SRH
124,vipraj nigam,32.0,4,2,13,2,0,0,0.0,0,DC
125,george linde,32.0,3,1,10,6,0,0,0.0,0,LSG
126,marcus stoinis,31.0,7,0,3,6,2,1,3.5,0,PBKS
127,manav suthar,29.5,2,2,13,0,0,1,0.0,0,GT
128,nehal wadhera,29.0,6,0,0,4,4,2,0.0,0,PBKS
129,matt henry,29.0,3,2,10,1,0,1,0.0,0,CSK
130,mohd arshad khan,27.0,1,2,13,0,0,0,0.0,0,GT
131,deepak chahar,25.0,3,1,13,1,0,1,0.0,0,MI
132,abdul samad,23.5,5,0,0,7,1,1,0.0,0,LSG
133,kartik sharma,21.5,5,0,0,3,4,0,0.0,0,CSK
134,prashant veer,21.0,2,0,0,7,1,0,0.0,0,CSK
135,dilshan madushanka,20.0,1,1,8,0,0,2,0.0,0,SRH
136,tim seifert,19.5,3,0,0,2,1,2,3.5,1,KKR
137,shahrukh khan,19.5,8,0,0,2,2,3,0.0,0,GT
138,jacob bethell,19.5,2,0,0,4,2,1,0.0,0,RCB
139,kyle jamieson,19.0,1,1,6,1,1,0,0.0,0,DC
140,david payne,19.0,2,2,5,0,0,0,0.0,0,SRH
141,pat cummins,19.0,1,1,12,0,0,0,0.0,0,SRH
142,trent boult,19.0,3,1,12,0,0,0,0.0,0,MI
143,rahul tewatia,18.5,7,0,0,4,1,2,0.0,0,GT
144,corbin bosch,18.0,1,1,6,2,0,0,0.0,0,MI
145,yash raj punja,17.0,1,1,10,0,0,0,0.0,0,RR
146,liam livingstone,16.0,2,0,0,0,1,5,0.0,0,SRH
147,matthew short,15.0,2,0,5,3,0,1,0.0,0,CSK
148,himmat singh,14.5,3,0,0,2,2,1,0.0,0,LSG
149,ashutosh sharma,14.5,2,0,0,3,2,0,0.0,0,DC
150,krish bhagat,13.5,2,0,11,0,0,1,0.0,0,MI
151,harshal patel,13.5,3,0,11,1,0,0,0.0,0,SRH
152,auqib nabi,12.5,3,0,10,1,0,0,0.0,0,DC
153,kumar kushagra,10.0,1,0,0,3,0,1,0.0,0,GT
154,venkatesh iyer,9.5,1,0,0,1,2,0,0.0,0,RCB
155,mayank yadav,8.5,1,0,6,1,0,0,0.0,0,LSG
156,mayank markande,7.5,3,0,5,0,0,1,0.0,0,MI
157,abishek porel,7.5,1,0,0,3,0,0,0.0,0,DC
158,shubham dubey,7.5,1,0,0,3,0,0,0.0,0,RR
159,anrich nortje,7.0,1,0,7,0,0,0,0.0,0,LSG
160,rahul chahar,6.5,1,0,4,0,0,1,0.0,0,CSK
161,navdeep saini,6.0,2,0,6,0,0,0,0.0,0,KKR
162,dushmantha chameera,5.0,1,0,5,0,0,0,0.0,0,DC
163,karun nair,5.0,1,0,0,1,0,1,0.0,0,DC
164,shahbaz ahamad,2.5,1,0,0,1,0,0,0.0,0,LSG
165,urvil patel,2.5,1,0,0,1,0,0,0.0,0,CSK
